path	bytes	sha256	git_blob	provenance_class	license_requirement
docs/graphics-v2/pipeline-experiments/idea-bm-grove-topology-70-oblique-y048.png	1330171	969d7b23a0754f2065c43178052219852612c9f4663963be278c0cb0d734dd2b	ee1c19d5a71e8517d41037e13db0b5d0d8f63c9b	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-bm-grove-topology-70-target.png	1378124	540191ebc18869d82f9d3a3612c5e6c91814048f383f949eb66cab17c8b5f2d3	af8a0d3314a45f10d457d83ec440ad1744ea5cf5	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-bm-kilteevan-playable-55-map-crop.png	78426	96379fc38b52e052564d78b9fce235e413b8d987ee9dede699597acbdf721aac	f21c8a8cc50d9f114edcbd78f7c7564d7fce5a9a	nls-map-source-or-crop	CC-BY-NLS
docs/graphics-v2/pipeline-experiments/idea-bm-kilteevan-playable-55-no-admin-crop.png	74846	f09c1d961f68ca1b23574fcc6588e75fb7bffd8219cae5f4d8328ad918881c38	042b86bab30f6dc397e012ed5c589a5f4793d540	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-bm-kilteevan-playable-70-map-crop.png	123243	aa2e4c967ccd31076e91fda67d7e17883c5fc0e1cd83f7b3db2d98274dfc35a0	b612269d5515be3d1dc4781ac7efff4101c387b0	nls-map-source-or-crop	CC-BY-NLS
docs/graphics-v2/pipeline-experiments/idea-bm-kilteevan-playable-70-no-admin-crop.png	118273	f428053cc2c30204e39c82717072b2a17ffd3cef09a580adf9323ea3cbfc7496	a2511f269ca67022b317430964d83e109723c98d	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-bm-kilteevan-topdown-55-control-1672.png	2661571	dff8c8f6c404f1fdf1f0bcb1b3e36ea5c1d2c8fe05f611fd0e40085c9ff5043a	c4cf8627f0af36609b6eddc625bfc1c815549f80	derived-control-or-analysis	retain-NLS-CC-BY-where-map-derived-and-project-sidecar
docs/graphics-v2/pipeline-experiments/idea-bm-kilteevan-topdown-55-control.png	1002152	e50ceb3cb6e39357f20409bc29a9ef0f04e0636dd58ecdf40eff101d51e00585	a915d1e88e66c296d0f7c57477a0b332e6fe20ce	derived-control-or-analysis	retain-NLS-CC-BY-where-map-derived-and-project-sidecar
docs/graphics-v2/pipeline-experiments/idea-bm-kilteevan-topdown-55-oblique-y040.png	1061036	ca787513ae68a110cdc16a4395f3b99d8c31d772083876c96121494977e6db53	690a038a6840fa74c79f0d24c438ffcbe202b6bc	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-bm-kilteevan-topdown-55-oblique-y048.png	1289983	6f1df87328bf05ba907c1813b9ecaafce8996cce995629dbe6daee493b79a3ec	6b984696ee1ec75c37c7040142cbae66c603d7a1	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-bm-kilteevan-topdown-55-oblique-y058.png	1545493	35cdd32ac0b2fb4e7dc783beadb31cd95f941b7670ffa604b3d9dc114d400506	fa9d797fe891c5f4ab5e7a2cc9a7bd36dc493ce9	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-bm-kilteevan-topdown-70-control-1672.png	2863709	4ed5d6285d39dc6478a84363d14d11d7b6325b8be36b7c4846f6d107c72ceeff	8552661e75712578da5d93be4f61dd7fa8026776	derived-control-or-analysis	retain-NLS-CC-BY-where-map-derived-and-project-sidecar
docs/graphics-v2/pipeline-experiments/idea-bm-kilteevan-topdown-70-control.png	1585275	cb7d9493452c1603ee160fdacd15c4cb16fedadc96e6886b43b9bb80c4d7dad4	ee527d19783a223f2d704432f6490cbca4825084	derived-control-or-analysis	retain-NLS-CC-BY-where-map-derived-and-project-sidecar
docs/graphics-v2/pipeline-experiments/idea-bm-kilteevan-topdown-70-oblique-y040.png	1083093	4ded86fb5f204a8b1b55a166ed759a6e821bf559687985a28f59d26ceee1ab18	716cb263055f973dd7c2e75c8b9aad5653ae2afe	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-bm-kilteevan-topdown-70-oblique-y048.png	1326342	7d50f43a5d15e727258cbda427a2f1a0f18f75c83790ec89e588bc9b4bdcebdf	8f7d38e5b7e81a15fb5e9e139052c0e58024f2c1	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-bm-kilteevan-topdown-70-oblique-y058.png	1613818	41006b15b7d379b4815b8626ccaa93005bb2006def1d77af5ef0a9916c01defd	6c22f56b9390a913cb15bf52cef71b8e6f06b0fa	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-bm-kilteevan-z17-native-55-map-crop.png	173967	9e7975d162c9d9102309639121297600216d9b737b58756622f93d33edf653c4	4e2b51b3f3ef9cbd808472f5e5eb2d53686010e7	nls-map-source-or-crop	CC-BY-NLS
docs/graphics-v2/pipeline-experiments/idea-bm-kilteevan-z17-native-70-map-crop.png	274772	8db3ac12ffd3a971b1f275b3fa9105653937a1c2ca36f814bf89bb03cff1645d	448ca45d6e04fd8c210d61c7dfae09bf104687dc	nls-map-source-or-crop	CC-BY-NLS
docs/graphics-v2/pipeline-experiments/idea-bm-transform-calibration-contact-sheet.png	1433239	a406114b5f2ea14e63dd9421510a2f51859fb694321233f1aca4b018ed41b112	a65473706f82d935c3820f6a35726be3ba989272	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-bn-e1-kilteevan-north-20deg-incremental.png	3464886	2a50dfedc471b736670dbae33867cca38aac7cf0e2ee9300df518706cade9c7e	58404fa8dc22ebdca381dc4359a24ddcc5ed56ab	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-bn-e2-kilteevan-north-10deg-incremental.png	3432597	0b80cb8ac76e976dec59dd3496b57112408d1d3f79bd5f819ba6e7102ed108da	07cd41a3af50e594ccd86f72acdbb9ffa8d30459	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-bn-kilteevan-north-10deg-map-control-cue.png	2147834	a9ce4cf769199179c2967db36e991c1a504ef98beeca0781f477f111c998e42c	1b3c3f64a2163c0a195edf72b2c1982396ed0ced	derived-control-or-analysis	retain-NLS-CC-BY-where-map-derived-and-project-sidecar
docs/graphics-v2/pipeline-experiments/idea-bn-kilteevan-north-15deg-map-control-cue.png	2118999	ff59d74882edaa72c72e4e64c2f7a5cb2ca5eafcae310c63470da537500fe574	51250672d96d594060cc64114be872e1c95079c2	derived-control-or-analysis	retain-NLS-CC-BY-where-map-derived-and-project-sidecar
docs/graphics-v2/pipeline-experiments/idea-bn-kilteevan-north-20deg-map-control-cue.png	2090845	245ea8dd02a0260fb325ac459a20b302f029b08bb9536a718bb0e2b80072d3a6	cf65dac82d0bcd6e41d510d70f6487027b1ab612	derived-control-or-analysis	retain-NLS-CC-BY-where-map-derived-and-project-sidecar
docs/graphics-v2/pipeline-experiments/idea-bn-kilteevan-z17-north-10deg-compressed-cue.png	1633049	37c44edbf4f4c3404cfd52833b80fc05ecef508100db1f2f72a08b06a4da2527	c1404405827ebfb7bad3e1b1f55e8d8626ce1007	derived-control-or-analysis	retain-NLS-CC-BY-where-map-derived-and-project-sidecar
docs/graphics-v2/pipeline-experiments/idea-bn-kilteevan-z17-north-10deg-source-window.png	622913	4a7fc67877cf49dc9a25761113e505ebf1bda2064339477b774ae5f37eb61c06	ea0a46425256d11dbef08ea54e05cda4b72bbf77	nls-map-source-or-crop	CC-BY-NLS
docs/graphics-v2/pipeline-experiments/idea-bn-kilteevan-z17-north-15deg-compressed-cue.png	1630969	244550ead0de671ab39d9d6f88d13969fc28911d826684eeea1be428e569e687	6f1507c7d964cec054f8d1bb552a75fb9d980ec6	derived-control-or-analysis	retain-NLS-CC-BY-where-map-derived-and-project-sidecar
docs/graphics-v2/pipeline-experiments/idea-bn-kilteevan-z17-north-15deg-source-window.png	471894	f383e5662c980cafa4a55c9e4fcc955f612097e0d87eee640b2dc9d910fee7c6	604b32d6a133828103164aedd71ad6794a7c06ab	nls-map-source-or-crop	CC-BY-NLS
docs/graphics-v2/pipeline-experiments/idea-bn-kilteevan-z17-north-20deg-compressed-cue.png	1609615	ec4f1333ba537c54804b312c8e395f9a7e2bdd8b1d48f0c5b5370abad29e0094	2c1076e10fdfb4c05073f16906cc528e80590fd0	derived-control-or-analysis	retain-NLS-CC-BY-where-map-derived-and-project-sidecar
docs/graphics-v2/pipeline-experiments/idea-bn-kilteevan-z17-north-20deg-source-window.png	329098	f2d3da3a31e4f993336c3103b90c3a3ca5aad2c6204fecca29fa85f71001a7d2	bb7c0ca8e1720e1771b8acb92181838647121aba	nls-map-source-or-crop	CC-BY-NLS
docs/graphics-v2/pipeline-experiments/idea-bn-kilteevan-z17-north-extended-mosaic.png	2177608	d210515f555163b47eab29e75edc38d9b8c8937b098d057fcc897e2607467ca6	8b9ac67402b7fda299989dcdc1411310f3d6e255	nls-map-source-or-crop	CC-BY-NLS
docs/graphics-v2/pipeline-experiments/idea-bn-kilteevan-z17-north-tiles/17/62585/42306.png	53357	8700801ec8ed80c898b78711f75c3dc5f144192cb137fe3a2e86fc08c4fc0f52	81e0e98e38a88399ab9fdd272b98171815f385f4	nls-map-source-or-crop	CC-BY-NLS
docs/graphics-v2/pipeline-experiments/idea-bn-kilteevan-z17-north-tiles/17/62585/42307.png	48617	966afd0e5bbafa5a456bca398b675aa44da3c7e849a669a6045437cf334563f5	8e818c089a1b218e3ecb9afcaf85e3fe8bf26d21	nls-map-source-or-crop	CC-BY-NLS
docs/graphics-v2/pipeline-experiments/idea-bn-kilteevan-z17-north-tiles/17/62585/42308.png	48111	17d90cfa534d5cc82988f16c8fc5a662d3a5ddaedd09b6c6ca387576fea04ccf	7d2e834f71649f0ecc8d1f74ac5d2068cc855a09	nls-map-source-or-crop	CC-BY-NLS
docs/graphics-v2/pipeline-experiments/idea-bn-kilteevan-z17-north-tiles/17/62585/42309.png	45614	338e61b856e9d3d2671d28e00b3711aba3ee65cfa068d1728f8b41b74729d963	30913094edc7dbf60837244f7d04adbf19057ca3	nls-map-source-or-crop	CC-BY-NLS
docs/graphics-v2/pipeline-experiments/idea-bn-kilteevan-z17-north-tiles/17/62585/42310.png	47196	eac1016b765ea336198817db94731170edec572f0615b25543daf45ccee263e6	24e3f46ae8d6ac67169b90c4b019f3e6d220b519	nls-map-source-or-crop	CC-BY-NLS
docs/graphics-v2/pipeline-experiments/idea-bn-kilteevan-z17-north-tiles/17/62585/42311.png	49944	9ce19f75d54bd1781118208a9b21dff737d3adc8bd5d6c53d4c224cd89a8ed7b	bb1da68566d923e016be06c0bdbff379a6e393c8	nls-map-source-or-crop	CC-BY-NLS
docs/graphics-v2/pipeline-experiments/idea-bn-kilteevan-z17-north-tiles/17/62585/42312.png	46956	9f3ffd83ab0fa870f1edd8f75f864739b126d6fd57e50930c6deabaf18969e5c	ec4f01c06477ed27f6c8451b866d985f59b1580a	nls-map-source-or-crop	CC-BY-NLS
docs/graphics-v2/pipeline-experiments/idea-bn-kilteevan-z17-north-tiles/17/62586/42306.png	47966	c1424807fe8551e43d393d42f834f7066c3158fdd47dc44f9b51081582ccc434	ca945d631da6d52d0f1182e53402c8be68522604	nls-map-source-or-crop	CC-BY-NLS
docs/graphics-v2/pipeline-experiments/idea-bn-kilteevan-z17-north-tiles/17/62586/42307.png	46551	817cf3f7627d423dbfce1279794dab048e3ce2c5430cf43f7ec19c857634ac21	03b8e9c5046ee67c791545e9664c82701f1e06cb	nls-map-source-or-crop	CC-BY-NLS
docs/graphics-v2/pipeline-experiments/idea-bn-kilteevan-z17-north-tiles/17/62586/42308.png	45377	94ec395cd22650e925eec2c6850fec86c0ba580ae51704305fb963b8802a8da2	c2fd8900007cdb557b2edc78cc85f7f2844766cb	nls-map-source-or-crop	CC-BY-NLS
docs/graphics-v2/pipeline-experiments/idea-bn-kilteevan-z17-north-tiles/17/62586/42309.png	44322	b753e8f2d26070e896da513c2cf7bef3782e57043720770c6913a38a4ed504e9	3465b16eddc1e60e2be9ff1914a43b782f7f6dd9	nls-map-source-or-crop	CC-BY-NLS
docs/graphics-v2/pipeline-experiments/idea-bn-kilteevan-z17-north-tiles/17/62586/42310.png	48568	43b03a419eadf6291c6822ed1f24c91560867174bf9c43ecc8fde77b1c5d9a13	aa44324940c14a348b883ebde52e5166e0b8816a	nls-map-source-or-crop	CC-BY-NLS
docs/graphics-v2/pipeline-experiments/idea-bn-kilteevan-z17-north-tiles/17/62586/42311.png	53337	692206413106b962abe33a2e48b210b03116ebbef6ba474f60c23cb2b3d7316f	eac447c715b1c71347bbbb8fd35c0d50c7f28590	nls-map-source-or-crop	CC-BY-NLS
docs/graphics-v2/pipeline-experiments/idea-bn-kilteevan-z17-north-tiles/17/62586/42312.png	47553	6da7488e68830742faab8ab117e9a4f10d4b8d153b8aa147384707c8a488b538	8111afc3e6b4a6641e7b661442990212fc877a4a	nls-map-source-or-crop	CC-BY-NLS
docs/graphics-v2/pipeline-experiments/idea-bn-kilteevan-z17-north-tiles/17/62587/42306.png	46593	9d9608690501a71680aabfa367fa9f91fc002d62a013f3dadeb82cd528dddbf0	7276c611fdb58fd0785e8a17a84fa6a7861fe8ff	nls-map-source-or-crop	CC-BY-NLS
docs/graphics-v2/pipeline-experiments/idea-bn-kilteevan-z17-north-tiles/17/62587/42307.png	46669	63df846b3bd0c8b5129f520dcb67b52f153037199e38dbd503c62d6b78b4344c	a61a86944ffff0bb96e5a6dae3da5b86d2858416	nls-map-source-or-crop	CC-BY-NLS
docs/graphics-v2/pipeline-experiments/idea-bn-kilteevan-z17-north-tiles/17/62587/42308.png	45892	3049979e5bd5345f4881283da8e8d117f712d44a6b3a274c26f629a770e6f050	ca48a2be81dde6ff456a606571e544c7020b9612	nls-map-source-or-crop	CC-BY-NLS
docs/graphics-v2/pipeline-experiments/idea-bn-kilteevan-z17-north-tiles/17/62587/42309.png	40697	c984a5b3343339e447005c6afb3a50a5b08b68d5386ae39a62b638388173b9b7	50292f9e936337ccbc7f4f17af38360e9ef647e0	nls-map-source-or-crop	CC-BY-NLS
docs/graphics-v2/pipeline-experiments/idea-bn-kilteevan-z17-north-tiles/17/62587/42310.png	34625	899a5da52a36076269f0ec5dd134deaf342ad55f86c9b40a0732aa59080ccaeb	2894340e83b9e6739d936e53414fd6493429d8a6	nls-map-source-or-crop	CC-BY-NLS
docs/graphics-v2/pipeline-experiments/idea-bn-kilteevan-z17-north-tiles/17/62587/42311.png	39542	d48a468117f86ebb9c01a20cebf09b43df449ee6511eced0479812858ed6a9dc	920fd7c24bb305c8ee8ff1ca32fd7c58e470cb01	nls-map-source-or-crop	CC-BY-NLS
docs/graphics-v2/pipeline-experiments/idea-bn-kilteevan-z17-north-tiles/17/62587/42312.png	46001	693684899d5da5fc82a080a7af97d86f8586095df68c6fa54530cc0f05b4aaa7	f8c60d15ffa7a6910fa3f61fbc70fa7ec6d9b150	nls-map-source-or-crop	CC-BY-NLS
docs/graphics-v2/pipeline-experiments/idea-bn-north-extension-cue-contact-sheet.png	1319275	e1bd4173a6d7b31347cc4578c4e5132f3f9820002aeeb9f48effc012e3d4bfd6	01d2ea67584cca610b04796d61351c3c9ff2795f	derived-control-or-analysis	retain-NLS-CC-BY-where-map-derived-and-project-sidecar
docs/graphics-v2/pipeline-experiments/idea-bo-e1-kilteevan-bn-e2-orthographic-rectify.png	3386557	dce006b3af6ffd2f5815133c2a49366f8f08f252d41a7de9442343b0c5f125d3	7e00dcd2f59a9b96aa38d2f1cd6ae8cf2acbfa3d	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-bo-e2-kilteevan-bn-e2-soft-orthographic-rectify.png	3432164	c871572dcdf21232fabe758ecfc7caeef078fa30d2a72bacf6a7249750b31140	6dc3f1616df5b9ad54cb2f2eff17522a6f657b81	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-bp-bn-e2-hard-isomorphic-grid-check.png	3604037	32a376719641cc70b098b5f328a9b1078d75050f0866a9b40482b77879222933	a61b6d4057d1e2ce0c98a6d88e8f589d8d7ebfaf	derived-control-or-analysis	retain-NLS-CC-BY-where-map-derived-and-project-sidecar
docs/graphics-v2/pipeline-experiments/idea-bp-bo-e2-hard-isomorphic-grid-check.png	3618298	dc613f483915b74e1eb08ce21ef450784ea60fdf6aea6dfa3abfbf81078e9026	7139033f4c13198d655288e47efede4c225d6c94	derived-control-or-analysis	retain-NLS-CC-BY-where-map-derived-and-project-sidecar
docs/graphics-v2/pipeline-experiments/idea-bp-e1-hard-isomorphic-grid-check.png	3913036	993f9cb6bd47893ff5450fc6b487d2b0078b8692fd4c448139918b795cb37350	30716fe91fd667b22dab61badcd0e47cdb5cc58b	derived-control-or-analysis	retain-NLS-CC-BY-where-map-derived-and-project-sidecar
docs/graphics-v2/pipeline-experiments/idea-bp-e1-kilteevan-art-last-grid-locked.png	3662405	fa72def16c154b6dc0065232ff29e28ac00e008193d4f5d60b94a1bf7ee70a38	86b5217b3321362936b66ad1703545f8df6f0d1c	derived-control-or-analysis	retain-NLS-CC-BY-where-map-derived-and-project-sidecar
docs/graphics-v2/pipeline-experiments/idea-bp-e2-hard-isomorphic-grid-check.png	3564851	9e686bc0932233741abed78378f566eb0dabb7bdb9b2b7ec18408b6eb9ea0b92	5248d7936734862a5aee6dd8a68574d207ca3236	derived-control-or-analysis	retain-NLS-CC-BY-where-map-derived-and-project-sidecar
docs/graphics-v2/pipeline-experiments/idea-bp-e2-kilteevan-art-last-grid-style-tighten.png	3758180	9841e18130cf2f08f22f417d903e9db23d8b335a904369c318371039fffd451c	5b5c6480385ad17b97ba7ace4b73c1b694e75157	derived-control-or-analysis	retain-NLS-CC-BY-where-map-derived-and-project-sidecar
docs/graphics-v2/pipeline-experiments/idea-bp-hard-isomorphic-grid-reference.png	68736	4a8564966f51a2989520ffd8ba5617e8274a63cde97ad5ace12028620efb2426	d4fd572d5d9cd4c9a051ed46f6d6950c76827bc8	derived-control-or-analysis	retain-NLS-CC-BY-where-map-derived-and-project-sidecar
docs/graphics-v2/pipeline-experiments/idea-bq-bp-e2-scale-audit-overlay.png	3723897	13f4999410f34d37da0791ae74abda187bd4dddeb56a067a7356d0560de5710f	e2fff54ba0f4ac065d786e058381ef9313774774	derived-control-or-analysis	retain-NLS-CC-BY-where-map-derived-and-project-sidecar
docs/graphics-v2/pipeline-experiments/idea-bq-bp-e2-scale-markers-only.png	3694313	7b2171f60bb1b074b461d166b358f5521cf03da0c91ce1e0167fb8690db18645	2ecb0b0d73bb3535ddc860f13d5c3119ec2cd0f2	derived-control-or-analysis	retain-NLS-CC-BY-where-map-derived-and-project-sidecar
docs/graphics-v2/pipeline-experiments/idea-bq-e1-kilteevan-scale-lock-orthographic.png	3720478	71e672f2ed64293dc2c49bd4007bc8e56ad42fc7992d2501c268d387b0224a84	f9115ed4aefc428d46f5402816ca964f4d12b51c	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-bq-e1-scale-audit-overlay.png	3688618	b31221cf95ff73518f7c0964712e254cc71a5a7bed804f5bac27c32e7cc35b94	d9986e316d9d5f6ce4e4a1dc505886d2d36c4024	derived-control-or-analysis	retain-NLS-CC-BY-where-map-derived-and-project-sidecar
docs/graphics-v2/pipeline-experiments/idea-bq-isomorphic-scale-lock-reference.png	46252	10349051743675535a23ede0f069b97841717a5e58b5de9ce1f843a04fcfcf05	7310c76d03c77db8b1a3696cd5ac853d65dbfe41	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-br-beechwood-close-control.png	1923146	0b62b25fccc10a7bd6fba3a3ddc9c21aa1dc1b14eb88bb6750ff1f9ffc083be1	9f95e4e7b3d41ff5552424a4ad591f1f93fbc620	derived-control-or-analysis	retain-NLS-CC-BY-where-map-derived-and-project-sidecar
docs/graphics-v2/pipeline-experiments/idea-br-beechwood-close-map-source.png	1623278	8e3d1d7a419639b328f12116999bfa46794b104527570a69855a0fd87e381f45	53059a1f4c51ba16a63c8138ecc5e2d0b02d18e4	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-br-beechwood-close-style-target-from-z.png	3121442	3f5a7e6b92182905a441f19487f6b07df9589c198f36503890171dfccd140d20	c3a09557dc9e3bc2a2c1dd657ef20e350cc7f552	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-br-beechwood-close-symbol-overlay.png	3154378	82f56330a1af2acb1a8b80c6899296423d825f67ea482cad5b5e9878c8eb556e	0ac2d22097a9aba846a401c7c263b60573db0221	derived-control-or-analysis	retain-NLS-CC-BY-where-map-derived-and-project-sidecar
docs/graphics-v2/pipeline-experiments/idea-br-beechwood-close-symbol-reference.png	43066	74508bd57b91321a347ab0f69f4dd56dff0133de29164b9df4c37f197e413f8a	be9a0cde3c93f4280c3013e5ef4f7854bc74256f	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-br-beechwood-relaxed-scale-symbol-reference.png	44866	e7248c3b8b56b69ebb6812e4bdd007b33917b46e30be9a62e31dd6f3c165c1cf	2b4d6b93f1cb3044dac9ce65967e3d43d82dcb1e	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-br-beechwood-tiny-control.png	2108226	d27a51f1f1714b426ccd4f76f28696330ac0d5ca3a71a7ab90efeabe21c0369e	b23f63c2d29a6a47df3fb76f47d958b13a037f1a	derived-control-or-analysis	retain-NLS-CC-BY-where-map-derived-and-project-sidecar
docs/graphics-v2/pipeline-experiments/idea-br-beechwood-tiny-map-source.png	1800830	dc8e9fcf249f7a8f29cfaaee1bef8a49f2e445d7f7b7b3265072d8a3805e6586	6de48158449cd2f48bb740a24dad46068cb96405	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-br-beechwood-tiny-style-target-from-z.png	3356325	f58207cd0560497f303f22c81efefdaadc44a3743a85ba7338da12653859696f	300edad0d1f57569d06e9361d2f98d4952902adc	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-br-beechwood-z-scale-symbol-overlay.png	3373156	68b714bc271b70a0fe404eec9edc646ef0581a8f40415adc649656f6ccce4c24	7ebe42fdaddb75dcb41f3f0bb64d8ba5f7ba39e5	derived-control-or-analysis	retain-NLS-CC-BY-where-map-derived-and-project-sidecar
docs/graphics-v2/pipeline-experiments/idea-br-e1-beechwood-close-raised-camera-door-fixed-concept.png	3659349	54372ef407ccc4c7a37377eff8f45cafaf2a8198daa3d494aa72ef2a0cb622fd	baee7545a4f48a9826111cc04aa9d59b99c96beb	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-br-e1-beechwood-close-symbol-overlay.png	3623731	5a0b9510c5dd9e9f91a0663e9286047c8db2f16e8e5548b73341309e361572fb	62111fc3be95010bef9c4bee977597585b0b594b	derived-control-or-analysis	retain-NLS-CC-BY-where-map-derived-and-project-sidecar
docs/graphics-v2/pipeline-experiments/idea-bs-e1-beechwood-door-height-calibrated-concept.png	3642033	3d20bf420779e80e3460c6a30cf92972bb7280d5f48bf666a6220e6a7c3423c7	96695a68e9d9a32b056f44a59b7aff35a062cf08	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-bs-e2-beechwood-door-height-20pct-zoomout.png	3740251	ac4b64f7942e1a6f888f585271e2a4429dd77a0dc74dbd3d33e442343f1968e2	6b340c0d0e4d6765b6989b03d9f3a01d64f4d921	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-bt-e1-bs-e2-surface-weathering.png	3748568	c0290be9c7e23895abadbb8ae0ca0ccbc4441247a5c13cfaea942173a537f50b	f6ae504329e117238cbbc89477fdb9818a1195bb	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-bt-e2-bs-e2-lived-in-yard-clutter.png	3691018	f369cf993273e3f3a67e163c9d69c8b792e0c139d561fd68fd844b7c2719b90f	e2f18709d47eaa4c2baabb7b0153046896548fa3	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-bt-e3-bs-e2-irregular-garden-walls.png	3770533	4c8995bfdfe458ea6bd118e879d0e205ea5ff536e136cb3f466bc5e9eaec0b97	0f4657d82b3a9e52e018bf43bdb725574d8dc32e	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-bu-e1-bt-e2-e3-concept-realism-hybrid.png	3794677	a7211cf205e573f9d363ed69621d0c37b385d6a53577c62336ba7bd07b4430d6	d174ea499ceed902afefa8a91aae289e64ccc0e3	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-bu-e2-bu-e1-concept-realism-final-tighten.png	3654168	12cad18fa60103d9d62b06b91705986d4763ce492cc97167e7497157e0b0f6e9	c0185cda893b0d86cb4df28a63458c6082f05c8b	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-bv-e1-grove-reproducible-bu-style.png	3458901	78300f5145dee8a223e190382a0a2a51de5d1dbe3c04c5502953921ddbe9de98	c002b965143cfa22a20f00fe0c17dc62515ee082	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-bv-e2-grove-bv-e1-bu-style-tighten.png	3651995	d47e57f2316157e5216a7f5221035d08485bd062e2d260bad23473c62d523190	222af9f02810456c31e4f8a9998b908132882b1c	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
docs/graphics-v2/pipeline-experiments/idea-bw-e1-grove-dry-stone-wall-authenticity.png	3737346	f96ae90aa26634a983e4eda22febdac66bf0bc3d436da934d83e20d8994e0c16	b03353981615b0d9939ef171163f8fc00b3e605c	generated-render-or-review-artifact	retain-project-prompt-report-provenance-and-NLS-attribution-where-map-derived
